name,date,value,category
Kazakhstan,2020-04-04,531.0,AS
Kazakhstan,2020-04-05,584.0,EU
Kazakhstan,2020-04-05,584.0,AS
Kenya,2020-03-01,0.0,AF
Kenya,2020-03-02,0.0,AF
Kenya,2020-03-03,0.0,AF
Kenya,2020-03-04,0.0,AF
Kenya,2020-03-05,0.0,AF
Kenya,2020-03-06,0.0,AF
Kenya,2020-03-07,0.0,AF
Kenya,2020-03-08,0.0,AF
Kenya,2020-03-09,0.0,AF
Kenya,2020-03-10,0.0,AF
Kenya,2020-03-11,0.0,AF
Kenya,2020-03-12,0.0,AF
Kenya,2020-03-13,1.0,AF
Kenya,2020-03-14,1.0,AF
Kenya,2020-03-15,3.0,AF
Kenya,2020-03-16,3.0,AF
Kenya,2020-03-17,3.0,AF
Kenya,2020-03-18,3.0,AF
Kenya,2020-03-19,7.0,AF
Kenya,2020-03-20,7.0,AF
Kenya,2020-03-21,7.0,AF
Kenya,2020-03-22,15.0,AF
Kenya,2020-03-23,16.0,AF
Kenya,2020-03-24,25.0,AF
Kenya,2020-03-25,28.0,AF
Kenya,2020-03-26,31.0,AF
Kenya,2020-03-27,31.0,AF
Kenya,2020-03-28,38.0,AF
Kenya,2020-03-29,42.0,AF
Kenya,2020-03-30,50.0,AF
Kenya,2020-03-31,59.0,AF
Kenya,2020-04-01,81.0,AF
Kenya,2020-04-02,110.0,AF
Kenya,2020-04-03,122.0,AF
Kenya,2020-04-04,126.0,AF
Kenya,2020-04-05,142.0,AF
"Korea, South",2020-03-01,3736.0,AS
"Korea, South",2020-03-02,4335.0,AS
"Korea, South",2020-03-03,5186.0,AS
"Korea, South",2020-03-04,5621.0,AS
"Korea, South",2020-03-05,6088.0,AS
"Korea, South",2020-03-06,6593.0,AS
"Korea, South",2020-03-07,7041.0,AS
"Korea, South",2020-03-08,7314.0,AS
"Korea, South",2020-03-09,7478.0,AS
"Korea, South",2020-03-10,7513.0,AS
"Korea, South",2020-03-11,7755.0,AS
"Korea, South",2020-03-12,7869.0,AS
"Korea, South",2020-03-13,7979.0,AS
"Korea, South",2020-03-14,8086.0,AS
"Korea, South",2020-03-15,8162.0,AS
"Korea, South",2020-03-16,8236.0,AS
"Korea, South",2020-03-17,8320.0,AS
"Korea, South",2020-03-18,8413.0,AS
"Korea, South",2020-03-19,8565.0,AS
"Korea, South",2020-03-20,8652.0,AS
"Korea, South",2020-03-21,8799.0,AS
"Korea, South",2020-03-22,8961.0,AS
"Korea, South",2020-03-23,8961.0,AS
"Korea, South",2020-03-24,9037.0,AS
"Korea, South",2020-03-25,9137.0,AS
"Korea, South",2020-03-26,9241.0,AS
"Korea, South",2020-03-27,9332.0,AS
"Korea, South",2020-03-28,9478.0,AS
"Korea, South",2020-03-29,9583.0,AS
"Korea, South",2020-03-30,9661.0,AS
"Korea, South",2020-03-31,9786.0,AS
"Korea, South",2020-04-01,9887.0,AS
"Korea, South",2020-04-02,9976.0,AS
"Korea, South",2020-04-03,10062.0,AS
"Korea, South",2020-04-04,10156.0,AS
"Korea, South",2020-04-05,10237.0,AS
Kosovo,2020-03-01,0.0,
Kosovo,2020-03-02,0.0,
Kosovo,2020-03-03,0.0,
Kosovo,2020-03-04,0.0,
Kosovo,2020-03-05,0.0,
Kosovo,2020-03-06,0.0,
Kosovo,2020-03-07,0.0,
Kosovo,2020-03-08,0.0,
Kosovo,2020-03-09,0.0,
Kosovo,2020-03-10,0.0,
Kosovo,2020-03-11,0.0,
Kosovo,2020-03-12,0.0,
Kosovo,2020-03-13,0.0,
Kosovo,2020-03-14,0.0,
Kosovo,2020-03-15,0.0,
Kosovo,2020-03-16,0.0,
Kosovo,2020-03-17,0.0,
Kosovo,2020-03-18,0.0,
Kosovo,2020-03-19,0.0,
Kosovo,2020-03-20,0.0,
Kosovo,2020-03-21,0.0,
Kosovo,2020-03-22,0.0,
Kosovo,2020-03-23,0.0,
Kosovo,2020-03-24,0.0,
Kosovo,2020-03-25,0.0,
Kosovo,2020-03-26,71.0,
Kosovo,2020-03-27,86.0,
Kosovo,2020-03-28,91.0,
Kosovo,2020-03-29,94.0,
Kosovo,2020-03-30,94.0,
Kosovo,2020-03-31,112.0,
Kosovo,2020-04-01,125.0,
Kosovo,2020-04-02,125.0,
Kosovo,2020-04-03,126.0,
Kosovo,2020-04-04,135.0,
Kosovo,2020-04-05,145.0,
Kuwait,2020-03-01,45.0,AS
Kuwait,2020-03-02,56.0,AS
Kuwait,2020-03-03,56.0,AS
Kuwait,2020-03-04,56.0,AS
Kuwait,2020-03-05,58.0,AS
Kuwait,2020-03-06,58.0,AS
Kuwait,2020-03-07,61.0,AS
Kuwait,2020-03-08,64.0,AS
Kuwait,2020-03-09,64.0,AS
Kuwait,2020-03-10,69.0,AS
Kuwait,2020-03-11,72.0,AS
Kuwait,2020-03-12,80.0,AS
Kuwait,2020-03-13,80.0,AS
Kuwait,2020-03-14,104.0,AS
Kuwait,2020-03-15,112.0,AS
Kuwait,2020-03-16,123.0,AS
Kuwait,2020-03-17,130.0,AS
Kuwait,2020-03-18,142.0,AS
Kuwait,2020-03-19,148.0,AS
Kuwait,2020-03-20,159.0,AS
Kuwait,2020-03-21,176.0,AS
Kuwait,2020-03-22,188.0,AS
Kuwait,2020-03-23,189.0,AS
Kuwait,2020-03-24,191.0,AS
Kuwait,2020-03-25,195.0,AS
Kuwait,2020-03-26,208.0,AS
Kuwait,2020-03-27,225.0,AS
Kuwait,2020-03-28,235.0,AS
Kuwait,2020-03-29,255.0,AS
Kuwait,2020-03-30,266.0,AS
Kuwait,2020-03-31,289.0,AS
Kuwait,2020-04-01,317.0,AS
Kuwait,2020-04-02,342.0,AS
Kuwait,2020-04-03,417.0,AS
Kuwait,2020-04-04,479.0,AS
Kuwait,2020-04-05,556.0,AS
Kyrgyzstan,2020-03-01,0.0,AS
Kyrgyzstan,2020-03-02,0.0,AS
Kyrgyzstan,2020-03-03,0.0,AS
Kyrgyzstan,2020-03-04,0.0,AS
Kyrgyzstan,2020-03-05,0.0,AS
Kyrgyzstan,2020-03-06,0.0,AS
Kyrgyzstan,2020-03-07,0.0,AS
Kyrgyzstan,2020-03-08,0.0,AS
Kyrgyzstan,2020-03-09,0.0,AS
Kyrgyzstan,2020-03-10,0.0,AS
Kyrgyzstan,2020-03-11,0.0,AS
Kyrgyzstan,2020-03-12,0.0,AS
Kyrgyzstan,2020-03-13,0.0,AS
Kyrgyzstan,2020-03-14,0.0,AS
Kyrgyzstan,2020-03-15,0.0,AS
Kyrgyzstan,2020-03-16,0.0,AS
Kyrgyzstan,2020-03-17,0.0,AS
Kyrgyzstan,2020-03-18,3.0,AS
Kyrgyzstan,2020-03-19,3.0,AS
Kyrgyzstan,2020-03-20,6.0,AS
Kyrgyzstan,2020-03-21,14.0,AS
Kyrgyzstan,2020-03-22,14.0,AS
Kyrgyzstan,2020-03-23,16.0,AS
Kyrgyzstan,2020-03-24,42.0,AS
Kyrgyzstan,2020-03-25,44.0,AS
Kyrgyzstan,2020-03-26,44.0,AS
Kyrgyzstan,2020-03-27,58.0,AS
Kyrgyzstan,2020-03-28,58.0,AS
Kyrgyzstan,2020-03-29,84.0,AS
Kyrgyzstan,2020-03-30,94.0,AS
Kyrgyzstan,2020-03-31,107.0,AS
Kyrgyzstan,2020-04-01,111.0,AS
Kyrgyzstan,2020-04-02,116.0,AS
Kyrgyzstan,2020-04-03,130.0,AS
Kyrgyzstan,2020-04-04,144.0,AS
Kyrgyzstan,2020-04-05,147.0,AS
Laos,2020-03-01,0.0,AS
Laos,2020-03-02,0.0,AS
Laos,2020-03-03,0.0,AS
Laos,2020-03-04,0.0,AS
Laos,2020-03-05,0.0,AS
Laos,2020-03-06,0.0,AS
Laos,2020-03-07,0.0,AS
Laos,2020-03-08,0.0,AS
Laos,2020-03-09,0.0,AS
Laos,2020-03-10,0.0,AS
Laos,2020-03-11,0.0,AS
Laos,2020-03-12,0.0,AS
Laos,2020-03-13,0.0,AS
Laos,2020-03-14,0.0,AS
Laos,2020-03-15,0.0,AS
Laos,2020-03-16,0.0,AS
Laos,2020-03-17,0.0,AS
Laos,2020-03-18,0.0,AS
Laos,2020-03-19,0.0,AS
Laos,2020-03-20,0.0,AS
Laos,2020-03-21,0.0,AS
Laos,2020-03-22,0.0,AS
Laos,2020-03-23,0.0,AS
Laos,2020-03-24,2.0,AS
Laos,2020-03-25,3.0,AS
Laos,2020-03-26,6.0,AS
Laos,2020-03-27,6.0,AS
Laos,2020-03-28,8.0,AS
Laos,2020-03-29,8.0,AS
Laos,2020-03-30,8.0,AS
Laos,2020-03-31,9.0,AS
Laos,2020-04-01,10.0,AS
Laos,2020-04-02,10.0,AS
Laos,2020-04-03,10.0,AS
Laos,2020-04-04,10.0,AS
Laos,2020-04-05,11.0,AS
Latvia,2020-03-01,0.0,EU
Latvia,2020-03-02,1.0,EU
Latvia,2020-03-03,1.0,EU
Latvia,2020-03-04,1.0,EU
Latvia,2020-03-05,1.0,EU
Latvia,2020-03-06,1.0,EU
Latvia,2020-03-07,1.0,EU
Latvia,2020-03-08,2.0,EU
Latvia,2020-03-09,6.0,EU
Latvia,2020-03-10,8.0,EU
Latvia,2020-03-11,10.0,EU
Latvia,2020-03-12,10.0,EU
Latvia,2020-03-13,17.0,EU
Latvia,2020-03-14,26.0,EU
Latvia,2020-03-15,30.0,EU
Latvia,2020-03-16,34.0,EU
Latvia,2020-03-17,49.0,EU
Latvia,2020-03-18,71.0,EU
Latvia,2020-03-19,86.0,EU
Latvia,2020-03-20,111.0,EU
Latvia,2020-03-21,124.0,EU
Latvia,2020-03-22,139.0,EU
Latvia,2020-03-23,180.0,EU
Latvia,2020-03-24,197.0,EU
Latvia,2020-03-25,221.0,EU
Latvia,2020-03-26,244.0,EU
Latvia,2020-03-27,280.0,EU
Latvia,2020-03-28,305.0,EU
Latvia,2020-03-29,347.0,EU
Latvia,2020-03-30,376.0,EU
Latvia,2020-03-31,398.0,EU
Latvia,2020-04-01,446.0,EU
Latvia,2020-04-02,458.0,EU
Latvia,2020-04-03,493.0,EU
Latvia,2020-04-04,509.0,EU
Latvia,2020-04-05,533.0,EU
Lebanon,2020-03-01,10.0,AS
Lebanon,2020-03-02,13.0,AS
Lebanon,2020-03-03,13.0,AS
Lebanon,2020-03-04,13.0,AS
Lebanon,2020-03-05,16.0,AS
Lebanon,2020-03-06,22.0,AS
Lebanon,2020-03-07,22.0,AS
Lebanon,2020-03-08,32.0,AS
Lebanon,2020-03-09,32.0,AS
Lebanon,2020-03-10,41.0,AS
Lebanon,2020-03-11,61.0,AS
Lebanon,2020-03-12,61.0,AS
Lebanon,2020-03-13,77.0,AS
Lebanon,2020-03-14,93.0,AS
Lebanon,2020-03-15,110.0,AS
Lebanon,2020-03-16,110.0,AS
Lebanon,2020-03-17,120.0,AS
Lebanon,2020-03-18,133.0,AS
Lebanon,2020-03-19,157.0,AS
Lebanon,2020-03-20,163.0,AS
Lebanon,2020-03-21,187.0,AS
Lebanon,2020-03-22,248.0,AS
Lebanon,2020-03-23,267.0,AS
Lebanon,2020-03-24,318.0,AS
Lebanon,2020-03-25,333.0,AS
Lebanon,2020-03-26,368.0,AS
Lebanon,2020-03-27,391.0,AS
Lebanon,2020-03-28,412.0,AS
Lebanon,2020-03-29,438.0,AS
Lebanon,2020-03-30,446.0,AS
Lebanon,2020-03-31,470.0,AS
Lebanon,2020-04-01,479.0,AS
Lebanon,2020-04-02,494.0,AS
Lebanon,2020-04-03,508.0,AS
Lebanon,2020-04-04,520.0,AS
Lebanon,2020-04-05,527.0,AS
Liberia,2020-03-01,0.0,AF
Liberia,2020-03-02,0.0,AF
Liberia,2020-03-03,0.0,AF
Liberia,2020-03-04,0.0,AF
Liberia,2020-03-05,0.0,AF
Liberia,2020-03-06,0.0,AF
Liberia,2020-03-07,0.0,AF
Liberia,2020-03-08,0.0,AF
Liberia,2020-03-09,0.0,AF
Liberia,2020-03-10,0.0,AF
Liberia,2020-03-11,0.0,AF
Liberia,2020-03-12,0.0,AF
Liberia,2020-03-13,0.0,AF
Liberia,2020-03-14,0.0,AF
Liberia,2020-03-15,0.0,AF
Liberia,2020-03-16,1.0,AF
Liberia,2020-03-17,1.0,AF
Liberia,2020-03-18,2.0,AF
Liberia,2020-03-19,2.0,AF
Liberia,2020-03-20,2.0,AF
Liberia,2020-03-21,3.0,AF
Liberia,2020-03-22,3.0,AF
Liberia,2020-03-23,3.0,AF
Liberia,2020-03-24,3.0,AF
Liberia,2020-03-25,3.0,AF
Liberia,2020-03-26,3.0,AF
Liberia,2020-03-27,3.0,AF
Liberia,2020-03-28,3.0,AF
Liberia,2020-03-29,3.0,AF
Liberia,2020-03-30,3.0,AF
Liberia,2020-03-31,3.0,AF
Liberia,2020-04-01,6.0,AF
Liberia,2020-04-02,6.0,AF
Liberia,2020-04-03,7.0,AF
Liberia,2020-04-04,10.0,AF
Liberia,2020-04-05,13.0,AF
Libya,2020-03-01,0.0,AF
Libya,2020-03-02,0.0,AF
Libya,2020-03-03,0.0,AF
Libya,2020-03-04,0.0,AF
Libya,2020-03-05,0.0,AF
Libya,2020-03-06,0.0,AF
Libya,2020-03-07,0.0,AF
Libya,2020-03-08,0.0,AF
Libya,2020-03-09,0.0,AF
Libya,2020-03-10,0.0,AF
Libya,2020-03-11,0.0,AF
Libya,2020-03-12,0.0,AF
Libya,2020-03-13,0.0,AF
Libya,2020-03-14,0.0,AF
Libya,2020-03-15,0.0,AF
Libya,2020-03-16,0.0,AF
Libya,2020-03-17,0.0,AF
Libya,2020-03-18,0.0,AF
Libya,2020-03-19,0.0,AF
Libya,2020-03-20,0.0,AF
Libya,2020-03-21,0.0,AF
Libya,2020-03-22,0.0,AF
Libya,2020-03-23,0.0,AF
Libya,2020-03-24,1.0,AF
Libya,2020-03-25,1.0,AF
Libya,2020-03-26,1.0,AF
Libya,2020-03-27,1.0,AF
Libya,2020-03-28,3.0,AF
Libya,2020-03-29,8.0,AF
Libya,2020-03-30,8.0,AF
Libya,2020-03-31,10.0,AF
Libya,2020-04-01,10.0,AF
Libya,2020-04-02,11.0,AF
Libya,2020-04-03,11.0,AF
Libya,2020-04-04,18.0,AF
Libya,2020-04-05,18.0,AF
Liechtenstein,2020-03-01,0.0,EU
Liechtenstein,2020-03-02,0.0,EU
Liechtenstein,2020-03-03,0.0,EU
Liechtenstein,2020-03-04,1.0,EU
Liechtenstein,2020-03-05,1.0,EU
Liechtenstein,2020-03-06,1.0,EU
Liechtenstein,2020-03-07,1.0,EU
Liechtenstein,2020-03-08,1.0,EU
Liechtenstein,2020-03-09,1.0,EU
Liechtenstein,2020-03-10,1.0,EU
Liechtenstein,2020-03-11,1.0,EU
Liechtenstein,2020-03-12,1.0,EU
Liechtenstein,2020-03-13,1.0,EU
Liechtenstein,2020-03-14,4.0,EU
Liechtenstein,2020-03-15,4.0,EU
Liechtenstein,2020-03-16,4.0,EU
Liechtenstein,2020-03-17,7.0,EU
Liechtenstein,2020-03-18,28.0,EU
Liechtenstein,2020-03-19,28.0,EU
Liechtenstein,2020-03-20,28.0,EU
Liechtenstein,2020-03-21,37.0,EU
Liechtenstein,2020-03-22,37.0,EU
Liechtenstein,2020-03-23,51.0,EU
Liechtenstein,2020-03-24,51.0,EU
Liechtenstein,2020-03-25,51.0,EU
Liechtenstein,2020-03-26,56.0,EU
Liechtenstein,2020-03-27,56.0,EU
Liechtenstein,2020-03-28,56.0,EU
Liechtenstein,2020-03-29,56.0,EU
Liechtenstein,2020-03-30,62.0,EU
Liechtenstein,2020-03-31,68.0,EU
Liechtenstein,2020-04-01,68.0,EU
Liechtenstein,2020-04-02,75.0,EU
Liechtenstein,2020-04-03,75.0,EU
Liechtenstein,2020-04-04,77.0,EU
Liechtenstein,2020-04-05,77.0,EU
Lithuania,2020-03-01,1.0,EU
Lithuania,2020-03-02,1.0,EU
Lithuania,2020-03-03,1.0,EU
Lithuania,2020-03-04,1.0,EU
Lithuania,2020-03-05,1.0,EU
Lithuania,2020-03-06,1.0,EU
Lithuania,2020-03-07,1.0,EU
Lithuania,2020-03-08,1.0,EU
Lithuania,2020-03-09,1.0,EU
Lithuania,2020-03-10,1.0,EU
Lithuania,2020-03-11,3.0,EU
Lithuania,2020-03-12,3.0,EU
Lithuania,2020-03-13,6.0,EU
Lithuania,2020-03-14,8.0,EU
Lithuania,2020-03-15,12.0,EU
Lithuania,2020-03-16,17.0,EU
Lithuania,2020-03-17,25.0,EU
Lithuania,2020-03-18,27.0,EU
Lithuania,2020-03-19,36.0,EU
Lithuania,2020-03-20,49.0,EU
Lithuania,2020-03-21,83.0,EU
Lithuania,2020-03-22,143.0,EU
Lithuania,2020-03-23,179.0,EU
Lithuania,2020-03-24,209.0,EU
Lithuania,2020-03-25,274.0,EU
Lithuania,2020-03-26,299.0,EU
Lithuania,2020-03-27,358.0,EU
Lithuania,2020-03-28,394.0,EU
Lithuania,2020-03-29,460.0,EU
Lithuania,2020-03-30,491.0,EU
Lithuania,2020-03-31,537.0,EU
Lithuania,2020-04-01,581.0,EU
Lithuania,2020-04-02,649.0,EU
Lithuania,2020-04-03,696.0,EU
Lithuania,2020-04-04,771.0,EU
Lithuania,2020-04-05,811.0,EU
Luxembourg,2020-03-01,1.0,EU
Luxembourg,2020-03-02,1.0,EU
Luxembourg,2020-03-03,1.0,EU
Luxembourg,2020-03-04,1.0,EU
Luxembourg,2020-03-05,1.0,EU
Luxembourg,2020-03-06,2.0,EU
Luxembourg,2020-03-07,2.0,EU
Luxembourg,2020-03-08,3.0,EU
Luxembourg,2020-03-09,3.0,EU
Luxembourg,2020-03-10,5.0,EU
Luxembourg,2020-03-11,7.0,EU
Luxembourg,2020-03-12,19.0,EU
Luxembourg,2020-03-13,34.0,EU
Luxembourg,2020-03-14,51.0,EU
Luxembourg,2020-03-15,59.0,EU
Luxembourg,2020-03-16,77.0,EU
Luxembourg,2020-03-17,140.0,EU
Luxembourg,2020-03-18,203.0,EU
Luxembourg,2020-03-19,335.0,EU
Luxembourg,2020-03-20,484.0,EU
Luxembourg,2020-03-21,670.0,EU
Luxembourg,2020-03-22,798.0,EU
Luxembourg,2020-03-23,875.0,EU
Luxembourg,2020-03-24,1099.0,EU
Luxembourg,2020-03-25,1333.0,EU
Luxembourg,2020-03-26,1453.0,EU
Luxembourg,2020-03-27,1605.0,EU
Luxembourg,2020-03-28,1831.0,EU
Luxembourg,2020-03-29,1950.0,EU
Luxembourg,2020-03-30,1988.0,EU
Luxembourg,2020-03-31,2178.0,EU
Luxembourg,2020-04-01,2319.0,EU
Luxembourg,2020-04-02,2487.0,EU
Luxembourg,2020-04-03,2612.0,EU
Luxembourg,2020-04-04,2729.0,EU
Luxembourg,2020-04-05,2804.0,EU
MS Zaandam,2020-03-01,0.0,
MS Zaandam,2020-03-02,0.0,
MS Zaandam,2020-03-03,0.0,
MS Zaandam,2020-03-04,0.0,
MS Zaandam,2020-03-05,0.0,
MS Zaandam,2020-03-06,0.0,
MS Zaandam,2020-03-07,0.0,
MS Zaandam,2020-03-08,0.0,
MS Zaandam,2020-03-09,0.0,
MS Zaandam,2020-03-10,0.0,
MS Zaandam,2020-03-11,0.0,
MS Zaandam,2020-03-12,0.0,
MS Zaandam,2020-03-13,0.0,
MS Zaandam,2020-03-14,0.0,
MS Zaandam,2020-03-15,0.0,
MS Zaandam,2020-03-16,0.0,
MS Zaandam,2020-03-17,0.0,
MS Zaandam,2020-03-18,0.0,
MS Zaandam,2020-03-19,0.0,
MS Zaandam,2020-03-20,0.0,
MS Zaandam,2020-03-21,0.0,
MS Zaandam,2020-03-22,0.0,
MS Zaandam,2020-03-23,0.0,
MS Zaandam,2020-03-24,0.0,
MS Zaandam,2020-03-25,0.0,
MS Zaandam,2020-03-26,0.0,
MS Zaandam,2020-03-27,0.0,
MS Zaandam,2020-03-28,2.0,
MS Zaandam,2020-03-29,2.0,
MS Zaandam,2020-03-30,2.0,
MS Zaandam,2020-03-31,2.0,
MS Zaandam,2020-04-01,9.0,
MS Zaandam,2020-04-02,9.0,
MS Zaandam,2020-04-03,9.0,
MS Zaandam,2020-04-04,9.0,
MS Zaandam,2020-04-05,9.0,
Madagascar,2020-03-01,0.0,AF
Madagascar,2020-03-02,0.0,AF
Madagascar,2020-03-03,0.0,AF
Madagascar,2020-03-04,0.0,AF
Madagascar,2020-03-05,0.0,AF
Madagascar,2020-03-06,0.0,AF
Madagascar,2020-03-07,0.0,AF
Madagascar,2020-03-08,0.0,AF
Madagascar,2020-03-09,0.0,AF
Madagascar,2020-03-10,0.0,AF
Madagascar,2020-03-11,0.0,AF
Madagascar,2020-03-12,0.0,AF
Madagascar,2020-03-13,0.0,AF
Madagascar,2020-03-14,0.0,AF
Madagascar,2020-03-15,0.0,AF
Madagascar,2020-03-16,0.0,AF
Madagascar,2020-03-17,0.0,AF
Madagascar,2020-03-18,0.0,AF
Madagascar,2020-03-19,0.0,AF
Madagascar,2020-03-20,3.0,AF
Madagascar,2020-03-21,3.0,AF
Madagascar,2020-03-22,3.0,AF
Madagascar,2020-03-23,12.0,AF
Madagascar,2020-03-24,17.0,AF
Madagascar,2020-03-25,19.0,AF
Madagascar,2020-03-26,23.0,AF
Madagascar,2020-03-27,26.0,AF
Madagascar,2020-03-28,26.0,AF
Madagascar,2020-03-29,39.0,AF
Madagascar,2020-03-30,43.0,AF
Madagascar,2020-03-31,57.0,AF
Madagascar,2020-04-01,57.0,AF
Madagascar,2020-04-02,59.0,AF
Madagascar,2020-04-03,70.0,AF
Madagascar,2020-04-04,70.0,AF
Madagascar,2020-04-05,72.0,AF
Malaysia,2020-03-01,29.0,AS
Malaysia,2020-03-02,29.0,AS
Malaysia,2020-03-03,36.0,AS
Malaysia,2020-03-04,50.0,AS
Malaysia,2020-03-05,50.0,AS
Malaysia,2020-03-06,83.0,AS
Malaysia,2020-03-07,93.0,AS
Malaysia,2020-03-08,99.0,AS
Malaysia,2020-03-09,117.0,AS
Malaysia,2020-03-10,129.0,AS
Malaysia,2020-03-11,149.0,AS
Malaysia,2020-03-12,149.0,AS
Malaysia,2020-03-13,197.0,AS
Malaysia,2020-03-14,238.0,AS
Malaysia,2020-03-15,428.0,AS
Malaysia,2020-03-16,566.0,AS
Malaysia,2020-03-17,673.0,AS
Malaysia,2020-03-18,790.0,AS
Malaysia,2020-03-19,900.0,AS
Malaysia,2020-03-20,1030.0,AS
Malaysia,2020-03-21,1183.0,AS
Malaysia,2020-03-22,1306.0,AS
Malaysia,2020-03-23,1518.0,AS
Malaysia,2020-03-24,1624.0,AS
Malaysia,2020-03-25,1796.0,AS
Malaysia,2020-03-26,2031.0,AS
Malaysia,2020-03-27,2161.0,AS
Malaysia,2020-03-28,2320.0,AS
Malaysia,2020-03-29,2470.0,AS
Malaysia,2020-03-30,2626.0,AS
Malaysia,2020-03-31,2766.0,AS
Malaysia,2020-04-01,2908.0,AS
Malaysia,2020-04-02,3116.0,AS
Malaysia,2020-04-03,3333.0,AS
Malaysia,2020-04-04,3483.0,AS
Malaysia,2020-04-05,3662.0,AS
Maldives,2020-03-01,0.0,AS
Maldives,2020-03-02,0.0,AS
Maldives,2020-03-03,0.0,AS
Maldives,2020-03-04,0.0,AS
Maldives,2020-03-05,0.0,AS
Maldives,2020-03-06,0.0,AS
Maldives,2020-03-07,0.0,AS
Maldives,2020-03-08,4.0,AS
Maldives,2020-03-09,4.0,AS
Maldives,2020-03-10,6.0,AS
Maldives,2020-03-11,8.0,AS
Maldives,2020-03-12,8.0,AS
Maldives,2020-03-13,9.0,AS
Maldives,2020-03-14,10.0,AS
Maldives,2020-03-15,13.0,AS
Maldives,2020-03-16,13.0,AS
Maldives,2020-03-17,13.0,AS
Maldives,2020-03-18,13.0,AS
Maldives,2020-03-19,13.0,AS
Maldives,2020-03-20,13.0,AS
Maldives,2020-03-21,13.0,AS
Maldives,2020-03-22,13.0,AS
Maldives,2020-03-23,13.0,AS
Maldives,2020-03-24,13.0,AS
Maldives,2020-03-25,13.0,AS
Maldives,2020-03-26,13.0,AS
Maldives,2020-03-27,16.0,AS
Maldives,2020-03-28,16.0,AS
Maldives,2020-03-29,17.0,AS
Maldives,2020-03-30,17.0,AS
Maldives,2020-03-31,18.0,AS
Maldives,2020-04-01,19.0,AS
Maldives,2020-04-02,19.0,AS
Maldives,2020-04-03,19.0,AS
Maldives,2020-04-04,19.0,AS
Maldives,2020-04-05,19.0,AS
Mali,2020-03-01,0.0,AF
Mali,2020-03-02,0.0,AF
Mali,2020-03-03,0.0,AF
Mali,2020-03-04,0.0,AF
Mali,2020-03-05,0.0,AF
Mali,2020-03-06,0.0,AF
Mali,2020-03-07,0.0,AF
Mali,2020-03-08,0.0,AF
Mali,2020-03-09,0.0,AF
Mali,2020-03-10,0.0,AF
Mali,2020-03-11,0.0,AF
Mali,2020-03-12,0.0,AF
Mali,2020-03-13,0.0,AF
Mali,2020-03-14,0.0,AF
Mali,2020-03-15,0.0,AF
Mali,2020-03-16,0.0,AF
Mali,2020-03-17,0.0,AF
Mali,2020-03-18,0.0,AF
Mali,2020-03-19,0.0,AF
Mali,2020-03-20,0.0,AF
Mali,2020-03-21,0.0,AF
Mali,2020-03-22,0.0,AF
Mali,2020-03-23,0.0,AF
Mali,2020-03-24,0.0,AF
Mali,2020-03-25,2.0,AF
Mali,2020-03-26,4.0,AF
Mali,2020-03-27,11.0,AF
Mali,2020-03-28,18.0,AF
Mali,2020-03-29,18.0,AF
Mali,2020-03-30,25.0,AF
Mali,2020-03-31,28.0,AF
Mali,2020-04-01,31.0,AF
Mali,2020-04-02,36.0,AF
Mali,2020-04-03,39.0,AF
Mali,2020-04-04,41.0,AF
Mali,2020-04-05,45.0,AF
Malta,2020-03-01,0.0,EU
Malta,2020-03-02,0.0,EU
Malta,2020-03-03,0.0,EU
Malta,2020-03-04,0.0,EU
Malta,2020-03-05,0.0,EU
Malta,2020-03-06,0.0,EU
Malta,2020-03-07,3.0,EU
Malta,2020-03-08,3.0,EU
Malta,2020-03-09,3.0,EU
Malta,2020-03-10,5.0,EU
Malta,2020-03-11,6.0,EU
Malta,2020-03-12,6.0,EU
Malta,2020-03-13,12.0,EU
Malta,2020-03-14,18.0,EU
Malta,2020-03-15,21.0,EU
Malta,2020-03-16,30.0,EU
Malta,2020-03-17,38.0,EU
Malta,2020-03-18,38.0,EU
Malta,2020-03-19,53.0,EU
Malta,2020-03-20,64.0,EU
Malta,2020-03-21,73.0,EU
Malta,2020-03-22,90.0,EU
Malta,2020-03-23,107.0,EU
Malta,2020-03-24,110.0,EU
Malta,2020-03-25,129.0,EU
Malta,2020-03-26,134.0,EU
Malta,2020-03-27,139.0,EU
Malta,2020-03-28,149.0,EU
Malta,2020-03-29,151.0,EU
Malta,2020-03-30,156.0,EU
Malta,2020-03-31,169.0,EU
Malta,2020-04-01,188.0,EU
Malta,2020-04-02,196.0,EU
Malta,2020-04-03,202.0,EU
Malta,2020-04-04,213.0,EU
Malta,2020-04-05,227.0,EU
Mauritania,2020-03-01,0.0,AF
Mauritania,2020-03-02,0.0,AF
Mauritania,2020-03-03,0.0,AF
Mauritania,2020-03-04,0.0,AF
Mauritania,2020-03-05,0.0,AF
Mauritania,2020-03-06,0.0,AF
Mauritania,2020-03-07,0.0,AF
Mauritania,2020-03-08,0.0,AF
Mauritania,2020-03-09,0.0,AF
Mauritania,2020-03-10,0.0,AF
Mauritania,2020-03-11,0.0,AF
Mauritania,2020-03-12,0.0,AF
Mauritania,2020-03-13,0.0,AF
Mauritania,2020-03-14,1.0,AF
Mauritania,2020-03-15,1.0,AF
Mauritania,2020-03-16,1.0,AF
Mauritania,2020-03-17,1.0,AF
Mauritania,2020-03-18,1.0,AF
Mauritania,2020-03-19,2.0,AF
