name,date,value
Congo (Brazzaville),2020-01-27,0.0
Congo (Brazzaville),2020-01-28,0.0
Congo (Brazzaville),2020-01-29,0.0
Congo (Brazzaville),2020-01-30,0.0
Congo (Brazzaville),2020-01-31,0.0
Congo (Brazzaville),2020-02-01,0.0
Congo (Brazzaville),2020-02-02,0.0
Congo (Brazzaville),2020-02-03,0.0
Congo (Brazzaville),2020-02-04,0.0
Congo (Brazzaville),2020-02-05,0.0
Congo (Brazzaville),2020-02-06,0.0
Congo (Brazzaville),2020-02-07,0.0
Congo (Brazzaville),2020-02-08,0.0
Congo (Brazzaville),2020-02-09,0.0
Congo (Brazzaville),2020-02-10,0.0
Congo (Brazzaville),2020-02-11,0.0
Congo (Brazzaville),2020-02-12,0.0
Congo (Brazzaville),2020-02-13,0.0
Congo (Brazzaville),2020-02-14,0.0
Congo (Brazzaville),2020-02-15,0.0
Congo (Brazzaville),2020-02-16,0.0
Congo (Brazzaville),2020-02-17,0.0
Congo (Brazzaville),2020-02-18,0.0
Congo (Brazzaville),2020-02-19,0.0
Congo (Brazzaville),2020-02-20,0.0
Congo (Brazzaville),2020-02-21,0.0
Congo (Brazzaville),2020-02-22,0.0
Congo (Brazzaville),2020-02-23,0.0
Congo (Brazzaville),2020-02-24,0.0
Congo (Brazzaville),2020-02-25,0.0
Congo (Brazzaville),2020-02-26,0.0
Congo (Brazzaville),2020-02-27,0.0
Congo (Brazzaville),2020-02-28,0.0
Congo (Brazzaville),2020-02-29,0.0
Congo (Brazzaville),2020-03-01,0.0
Congo (Brazzaville),2020-03-02,0.0
Congo (Brazzaville),2020-03-03,0.0
Congo (Brazzaville),2020-03-04,0.0
Congo (Brazzaville),2020-03-05,0.0
Congo (Brazzaville),2020-03-06,0.0
Congo (Brazzaville),2020-03-07,0.0
Congo (Brazzaville),2020-03-08,0.0
Congo (Brazzaville),2020-03-09,0.0
Congo (Brazzaville),2020-03-10,0.0
Congo (Brazzaville),2020-03-11,0.0
Congo (Brazzaville),2020-03-12,0.0
Congo (Brazzaville),2020-03-13,0.0
Congo (Brazzaville),2020-03-14,0.0
Congo (Brazzaville),2020-03-15,1.0
Congo (Brazzaville),2020-03-16,1.0
Congo (Brazzaville),2020-03-17,1.0
Congo (Brazzaville),2020-03-18,1.0
Congo (Brazzaville),2020-03-19,3.0
Congo (Brazzaville),2020-03-20,3.0
Congo (Brazzaville),2020-03-21,3.0
Congo (Brazzaville),2020-03-22,3.0
Congo (Brazzaville),2020-03-23,4.0
Congo (Brazzaville),2020-03-24,4.0
Congo (Brazzaville),2020-03-25,4.0
Congo (Brazzaville),2020-03-26,4.0
Congo (Brazzaville),2020-03-27,4.0
Congo (Brazzaville),2020-03-28,4.0
Congo (Brazzaville),2020-03-29,19.0
Congo (Brazzaville),2020-03-30,19.0
Congo (Brazzaville),2020-03-31,19.0
Congo (Brazzaville),2020-04-01,19.0
Congo (Brazzaville),2020-04-02,22.0
Congo (Brazzaville),2020-04-03,22.0
Congo (Brazzaville),2020-04-04,22.0
Congo (Brazzaville),2020-04-05,45.0
Congo (Kinshasa),2020-01-22,0.0
Congo (Kinshasa),2020-01-23,0.0
Congo (Kinshasa),2020-01-24,0.0
Congo (Kinshasa),2020-01-25,0.0
Congo (Kinshasa),2020-01-26,0.0
Congo (Kinshasa),2020-01-27,0.0
Congo (Kinshasa),2020-01-28,0.0
Congo (Kinshasa),2020-01-29,0.0
Congo (Kinshasa),2020-01-30,0.0
Congo (Kinshasa),2020-01-31,0.0
Congo (Kinshasa),2020-02-01,0.0
Congo (Kinshasa),2020-02-02,0.0
Congo (Kinshasa),2020-02-03,0.0
Congo (Kinshasa),2020-02-04,0.0
Congo (Kinshasa),2020-02-05,0.0
Congo (Kinshasa),2020-02-06,0.0
Congo (Kinshasa),2020-02-07,0.0
Congo (Kinshasa),2020-02-08,0.0
Congo (Kinshasa),2020-02-09,0.0
Congo (Kinshasa),2020-02-10,0.0
Congo (Kinshasa),2020-02-11,0.0
Congo (Kinshasa),2020-02-12,0.0
Congo (Kinshasa),2020-02-13,0.0
Congo (Kinshasa),2020-02-14,0.0
Congo (Kinshasa),2020-02-15,0.0
Congo (Kinshasa),2020-02-16,0.0
Congo (Kinshasa),2020-02-17,0.0
Congo (Kinshasa),2020-02-18,0.0
Congo (Kinshasa),2020-02-19,0.0
Congo (Kinshasa),2020-02-20,0.0
Congo (Kinshasa),2020-02-21,0.0
Congo (Kinshasa),2020-02-22,0.0
Congo (Kinshasa),2020-02-23,0.0
Congo (Kinshasa),2020-02-24,0.0
Congo (Kinshasa),2020-02-25,0.0
Congo (Kinshasa),2020-02-26,0.0
Congo (Kinshasa),2020-02-27,0.0
Congo (Kinshasa),2020-02-28,0.0
Congo (Kinshasa),2020-02-29,0.0
Congo (Kinshasa),2020-03-01,0.0
Congo (Kinshasa),2020-03-02,0.0
Congo (Kinshasa),2020-03-03,0.0
Congo (Kinshasa),2020-03-04,0.0
Congo (Kinshasa),2020-03-05,0.0
Congo (Kinshasa),2020-03-06,0.0
Congo (Kinshasa),2020-03-07,0.0
Congo (Kinshasa),2020-03-08,0.0
Congo (Kinshasa),2020-03-09,0.0
Congo (Kinshasa),2020-03-10,0.0
Congo (Kinshasa),2020-03-11,1.0
Congo (Kinshasa),2020-03-12,1.0
Congo (Kinshasa),2020-03-13,2.0
Congo (Kinshasa),2020-03-14,2.0
Congo (Kinshasa),2020-03-15,2.0
Congo (Kinshasa),2020-03-16,2.0
Congo (Kinshasa),2020-03-17,3.0
Congo (Kinshasa),2020-03-18,4.0
Congo (Kinshasa),2020-03-19,14.0
Congo (Kinshasa),2020-03-20,18.0
Congo (Kinshasa),2020-03-21,23.0
Congo (Kinshasa),2020-03-22,30.0
Congo (Kinshasa),2020-03-23,36.0
Congo (Kinshasa),2020-03-24,45.0
Congo (Kinshasa),2020-03-25,48.0
Congo (Kinshasa),2020-03-26,51.0
Congo (Kinshasa),2020-03-27,51.0
Congo (Kinshasa),2020-03-28,65.0
Congo (Kinshasa),2020-03-29,65.0
Congo (Kinshasa),2020-03-30,81.0
Congo (Kinshasa),2020-03-31,98.0
Congo (Kinshasa),2020-04-01,109.0
Congo (Kinshasa),2020-04-02,134.0
Congo (Kinshasa),2020-04-03,134.0
Congo (Kinshasa),2020-04-04,154.0
Congo (Kinshasa),2020-04-05,154.0
Costa Rica,2020-01-22,0.0
Costa Rica,2020-01-23,0.0
Costa Rica,2020-01-24,0.0
Costa Rica,2020-01-25,0.0
Costa Rica,2020-01-26,0.0
Costa Rica,2020-01-27,0.0
Costa Rica,2020-01-28,0.0
Costa Rica,2020-01-29,0.0
Costa Rica,2020-01-30,0.0
Costa Rica,2020-01-31,0.0
Costa Rica,2020-02-01,0.0
Costa Rica,2020-02-02,0.0
Costa Rica,2020-02-03,0.0
Costa Rica,2020-02-04,0.0
Costa Rica,2020-02-05,0.0
Costa Rica,2020-02-06,0.0
Costa Rica,2020-02-07,0.0
Costa Rica,2020-02-08,0.0
Costa Rica,2020-02-09,0.0
Costa Rica,2020-02-10,0.0
Costa Rica,2020-02-11,0.0
Costa Rica,2020-02-12,0.0
Costa Rica,2020-02-13,0.0
Costa Rica,2020-02-14,0.0
Costa Rica,2020-02-15,0.0
Costa Rica,2020-02-16,0.0
Costa Rica,2020-02-17,0.0
Costa Rica,2020-02-18,0.0
Costa Rica,2020-02-19,0.0
Costa Rica,2020-02-20,0.0
Costa Rica,2020-02-21,0.0
Costa Rica,2020-02-22,0.0
Costa Rica,2020-02-23,0.0
Costa Rica,2020-02-24,0.0
Costa Rica,2020-02-25,0.0
Costa Rica,2020-02-26,0.0
Costa Rica,2020-02-27,0.0
Costa Rica,2020-02-28,0.0
Costa Rica,2020-02-29,0.0
Costa Rica,2020-03-01,0.0
Costa Rica,2020-03-02,0.0
Costa Rica,2020-03-03,0.0
Costa Rica,2020-03-04,0.0
Costa Rica,2020-03-05,0.0
Costa Rica,2020-03-06,1.0
Costa Rica,2020-03-07,1.0
Costa Rica,2020-03-08,5.0
Costa Rica,2020-03-09,9.0
Costa Rica,2020-03-10,9.0
Costa Rica,2020-03-11,13.0
Costa Rica,2020-03-12,22.0
Costa Rica,2020-03-13,23.0
Costa Rica,2020-03-14,26.0
Costa Rica,2020-03-15,27.0
Costa Rica,2020-03-16,35.0
Costa Rica,2020-03-17,41.0
Costa Rica,2020-03-18,50.0
Costa Rica,2020-03-19,69.0
Costa Rica,2020-03-20,89.0
Costa Rica,2020-03-21,117.0
Costa Rica,2020-03-22,134.0
Costa Rica,2020-03-23,158.0
Costa Rica,2020-03-24,177.0
Costa Rica,2020-03-25,201.0
Costa Rica,2020-03-26,231.0
Costa Rica,2020-03-27,263.0
Costa Rica,2020-03-28,295.0
Costa Rica,2020-03-29,314.0
Costa Rica,2020-03-30,330.0
Costa Rica,2020-03-31,347.0
Costa Rica,2020-04-01,375.0
Costa Rica,2020-04-02,396.0
Costa Rica,2020-04-03,416.0
Costa Rica,2020-04-04,435.0
Costa Rica,2020-04-05,454.0
Cote d'Ivoire,2020-01-22,0.0
Cote d'Ivoire,2020-01-23,0.0
Cote d'Ivoire,2020-01-24,0.0
Cote d'Ivoire,2020-01-25,0.0
Cote d'Ivoire,2020-01-26,0.0
Cote d'Ivoire,2020-01-27,0.0
Cote d'Ivoire,2020-01-28,0.0
Cote d'Ivoire,2020-01-29,0.0
Cote d'Ivoire,2020-01-30,0.0
Cote d'Ivoire,2020-01-31,0.0
Cote d'Ivoire,2020-02-01,0.0
Cote d'Ivoire,2020-02-02,0.0
Cote d'Ivoire,2020-02-03,0.0
Cote d'Ivoire,2020-02-04,0.0
Cote d'Ivoire,2020-02-05,0.0
Cote d'Ivoire,2020-02-06,0.0
Cote d'Ivoire,2020-02-07,0.0
Cote d'Ivoire,2020-02-08,0.0
Cote d'Ivoire,2020-02-09,0.0
Cote d'Ivoire,2020-02-10,0.0
Cote d'Ivoire,2020-02-11,0.0
Cote d'Ivoire,2020-02-12,0.0
Cote d'Ivoire,2020-02-13,0.0
Cote d'Ivoire,2020-02-14,0.0
Cote d'Ivoire,2020-02-15,0.0
Cote d'Ivoire,2020-02-16,0.0
Cote d'Ivoire,2020-02-17,0.0
Cote d'Ivoire,2020-02-18,0.0
Cote d'Ivoire,2020-02-19,0.0
Cote d'Ivoire,2020-02-20,0.0
Cote d'Ivoire,2020-02-21,0.0
Cote d'Ivoire,2020-02-22,0.0
Cote d'Ivoire,2020-02-23,0.0
Cote d'Ivoire,2020-02-24,0.0
Cote d'Ivoire,2020-02-25,0.0
Cote d'Ivoire,2020-02-26,0.0
Cote d'Ivoire,2020-02-27,0.0
Cote d'Ivoire,2020-02-28,0.0
Cote d'Ivoire,2020-02-29,0.0
Cote d'Ivoire,2020-03-01,0.0
Cote d'Ivoire,2020-03-02,0.0
Cote d'Ivoire,2020-03-03,0.0
Cote d'Ivoire,2020-03-04,0.0
Cote d'Ivoire,2020-03-05,0.0
Cote d'Ivoire,2020-03-06,0.0
Cote d'Ivoire,2020-03-07,0.0
Cote d'Ivoire,2020-03-08,0.0
Cote d'Ivoire,2020-03-09,0.0
Cote d'Ivoire,2020-03-10,0.0
Cote d'Ivoire,2020-03-11,1.0
Cote d'Ivoire,2020-03-12,1.0
Cote d'Ivoire,2020-03-13,1.0
Cote d'Ivoire,2020-03-14,1.0
Cote d'Ivoire,2020-03-15,1.0
Cote d'Ivoire,2020-03-16,1.0
Cote d'Ivoire,2020-03-17,5.0
Cote d'Ivoire,2020-03-18,6.0
Cote d'Ivoire,2020-03-19,9.0
Cote d'Ivoire,2020-03-20,9.0
Cote d'Ivoire,2020-03-21,14.0
Cote d'Ivoire,2020-03-22,14.0
Cote d'Ivoire,2020-03-23,25.0
Cote d'Ivoire,2020-03-24,73.0
Cote d'Ivoire,2020-03-25,80.0
Cote d'Ivoire,2020-03-26,96.0
Cote d'Ivoire,2020-03-27,101.0
Cote d'Ivoire,2020-03-28,101.0
Cote d'Ivoire,2020-03-29,165.0
Cote d'Ivoire,2020-03-30,168.0
Cote d'Ivoire,2020-03-31,179.0
Cote d'Ivoire,2020-04-01,190.0
Cote d'Ivoire,2020-04-02,194.0
Cote d'Ivoire,2020-04-03,218.0
Cote d'Ivoire,2020-04-04,245.0
Cote d'Ivoire,2020-04-05,261.0
Croatia,2020-01-22,0.0
Croatia,2020-01-23,0.0
Croatia,2020-01-24,0.0
Croatia,2020-01-25,0.0
Croatia,2020-01-26,0.0
Croatia,2020-01-27,0.0
Croatia,2020-01-28,0.0
Croatia,2020-01-29,0.0
Croatia,2020-01-30,0.0
Croatia,2020-01-31,0.0
Croatia,2020-02-01,0.0
Croatia,2020-02-02,0.0
Croatia,2020-02-03,0.0
Croatia,2020-02-04,0.0
Croatia,2020-02-05,0.0
Croatia,2020-02-06,0.0
Croatia,2020-02-07,0.0
Croatia,2020-02-08,0.0
Croatia,2020-02-09,0.0
Croatia,2020-02-10,0.0
Croatia,2020-02-11,0.0
Croatia,2020-02-12,0.0
Croatia,2020-02-13,0.0
Croatia,2020-02-14,0.0
Croatia,2020-02-15,0.0
Croatia,2020-02-16,0.0
Croatia,2020-02-17,0.0
Croatia,2020-02-18,0.0
Croatia,2020-02-19,0.0
Croatia,2020-02-20,0.0
Croatia,2020-02-21,0.0
Croatia,2020-02-22,0.0
Croatia,2020-02-23,0.0
Croatia,2020-02-24,0.0
Croatia,2020-02-25,1.0
Croatia,2020-02-26,3.0
Croatia,2020-02-27,3.0
Croatia,2020-02-28,5.0
Croatia,2020-02-29,6.0
Croatia,2020-03-01,7.0
Croatia,2020-03-02,7.0
Croatia,2020-03-03,9.0
Croatia,2020-03-04,10.0
Croatia,2020-03-05,10.0
Croatia,2020-03-06,11.0
Croatia,2020-03-07,12.0
Croatia,2020-03-08,12.0
Croatia,2020-03-09,12.0
Croatia,2020-03-10,14.0
Croatia,2020-03-11,19.0
Croatia,2020-03-12,19.0
Croatia,2020-03-13,32.0
Croatia,2020-03-14,38.0
Croatia,2020-03-15,49.0
Croatia,2020-03-16,57.0
Croatia,2020-03-17,65.0
Croatia,2020-03-18,81.0
Croatia,2020-03-19,105.0
Croatia,2020-03-20,128.0
Croatia,2020-03-21,206.0
Croatia,2020-03-22,254.0
Croatia,2020-03-23,315.0
Croatia,2020-03-24,382.0
Croatia,2020-03-25,442.0
Croatia,2020-03-26,495.0
Croatia,2020-03-27,586.0
Croatia,2020-03-28,657.0
Croatia,2020-03-29,713.0
Croatia,2020-03-30,790.0
Croatia,2020-03-31,867.0
Croatia,2020-04-01,963.0
Croatia,2020-04-02,1011.0
Croatia,2020-04-03,1079.0
Croatia,2020-04-04,1126.0
Croatia,2020-04-05,1182.0
Cuba,2020-01-22,0.0
Cuba,2020-01-23,0.0
Cuba,2020-01-24,0.0
Cuba,2020-01-25,0.0
Cuba,2020-01-26,0.0
Cuba,2020-01-27,0.0
Cuba,2020-01-28,0.0
Cuba,2020-01-29,0.0
Cuba,2020-01-30,0.0
Cuba,2020-01-31,0.0
Cuba,2020-02-01,0.0
Cuba,2020-02-02,0.0
Cuba,2020-02-03,0.0
Cuba,2020-02-04,0.0
Cuba,2020-02-05,0.0
Cuba,2020-02-06,0.0
Cuba,2020-02-07,0.0
Cuba,2020-02-08,0.0
Cuba,2020-02-09,0.0
Cuba,2020-02-10,0.0
Cuba,2020-02-11,0.0
Cuba,2020-02-12,0.0
Cuba,2020-02-13,0.0
Cuba,2020-02-14,0.0
Cuba,2020-02-15,0.0
Cuba,2020-02-16,0.0
Cuba,2020-02-17,0.0
Cuba,2020-02-18,0.0
Cuba,2020-02-19,0.0
Cuba,2020-02-20,0.0
Cuba,2020-02-21,0.0
Cuba,2020-02-22,0.0
Cuba,2020-02-23,0.0
Cuba,2020-02-24,0.0
Cuba,2020-02-25,0.0
Cuba,2020-02-26,0.0
Cuba,2020-02-27,0.0
Cuba,2020-02-28,0.0
Cuba,2020-02-29,0.0
Cuba,2020-03-01,0.0
Cuba,2020-03-02,0.0
Cuba,2020-03-03,0.0
Cuba,2020-03-04,0.0
Cuba,2020-03-05,0.0
Cuba,2020-03-06,0.0
Cuba,2020-03-07,0.0
Cuba,2020-03-08,0.0
Cuba,2020-03-09,0.0
Cuba,2020-03-10,0.0
Cuba,2020-03-11,0.0
Cuba,2020-03-12,3.0
Cuba,2020-03-13,4.0
Cuba,2020-03-14,4.0
Cuba,2020-03-15,4.0
Cuba,2020-03-16,4.0
Cuba,2020-03-17,5.0
Cuba,2020-03-18,7.0
Cuba,2020-03-19,11.0
Cuba,2020-03-20,16.0
Cuba,2020-03-21,21.0
Cuba,2020-03-22,35.0
Cuba,2020-03-23,40.0
Cuba,2020-03-24,48.0
Cuba,2020-03-25,57.0
Cuba,2020-03-26,67.0
Cuba,2020-03-27,80.0
Cuba,2020-03-28,119.0
Cuba,2020-03-29,139.0
Cuba,2020-03-30,170.0
Cuba,2020-03-31,186.0
Cuba,2020-04-01,212.0
Cuba,2020-04-02,233.0
Cuba,2020-04-03,269.0
Cuba,2020-04-04,288.0
Cuba,2020-04-05,320.0
Cyprus,2020-01-22,0.0
Cyprus,2020-01-23,0.0
Cyprus,2020-01-24,0.0
Cyprus,2020-01-25,0.0
Cyprus,2020-01-26,0.0
Cyprus,2020-01-27,0.0
Cyprus,2020-01-28,0.0
Cyprus,2020-01-29,0.0
Cyprus,2020-01-30,0.0
Cyprus,2020-01-31,0.0
Cyprus,2020-02-01,0.0
Cyprus,2020-02-02,0.0
Cyprus,2020-02-03,0.0
Cyprus,2020-02-04,0.0
Cyprus,2020-02-05,0.0
Cyprus,2020-02-06,0.0
Cyprus,2020-02-07,0.0
Cyprus,2020-02-08,0.0
Cyprus,2020-02-09,0.0
Cyprus,2020-02-10,0.0
Cyprus,2020-02-11,0.0
Cyprus,2020-02-12,0.0
Cyprus,2020-02-13,0.0
Cyprus,2020-02-14,0.0
Cyprus,2020-02-15,0.0
Cyprus,2020-02-16,0.0
Cyprus,2020-02-17,0.0
Cyprus,2020-02-18,0.0
Cyprus,2020-02-19,0.0
Cyprus,2020-02-20,0.0
Cyprus,2020-02-21,0.0
Cyprus,2020-02-22,0.0
Cyprus,2020-02-23,0.0
Cyprus,2020-02-24,0.0
Cyprus,2020-02-25,0.0
Cyprus,2020-02-26,0.0
Cyprus,2020-02-27,0.0
Cyprus,2020-02-28,0.0
Cyprus,2020-02-29,0.0
Cyprus,2020-03-01,0.0
Cyprus,2020-03-02,0.0
Cyprus,2020-03-03,0.0
Cyprus,2020-03-04,0.0
Cyprus,2020-03-05,0.0
Cyprus,2020-03-06,0.0
Cyprus,2020-03-07,0.0
Cyprus,2020-03-08,0.0
Cyprus,2020-03-09,2.0
Cyprus,2020-03-10,3.0
Cyprus,2020-03-11,6.0
Cyprus,2020-03-12,6.0
Cyprus,2020-03-13,14.0
Cyprus,2020-03-14,26.0
Cyprus,2020-03-15,26.0
Cyprus,2020-03-16,33.0
Cyprus,2020-03-17,46.0
Cyprus,2020-03-18,49.0
Cyprus,2020-03-19,67.0
Cyprus,2020-03-20,67.0
Cyprus,2020-03-21,84.0
Cyprus,2020-03-22,95.0
Cyprus,2020-03-23,116.0
Cyprus,2020-03-24,124.0
Cyprus,2020-03-25,132.0
Cyprus,2020-03-26,146.0
Cyprus,2020-03-27,162.0
Cyprus,2020-03-28,179.0
Cyprus,2020-03-29,214.0
Cyprus,2020-03-30,230.0
Cyprus,2020-03-31,262.0
Cyprus,2020-04-01,320.0
Cyprus,2020-04-02,356.0
Cyprus,2020-04-03,396.0
Cyprus,2020-04-04,426.0
Cyprus,2020-04-05,446.0
Czechia,2020-01-22,0.0
Czechia,2020-01-23,0.0
Czechia,2020-01-24,0.0
Czechia,2020-01-25,0.0
Czechia,2020-01-26,0.0
Czechia,2020-01-27,0.0
Czechia,2020-01-28,0.0
Czechia,2020-01-29,0.0
Czechia,2020-01-30,0.0
Czechia,2020-01-31,0.0
Czechia,2020-02-01,0.0
Czechia,2020-02-02,0.0
Czechia,2020-02-03,0.0
Czechia,2020-02-04,0.0
Czechia,2020-02-05,0.0
Czechia,2020-02-06,0.0
Czechia,2020-02-07,0.0
Czechia,2020-02-08,0.0
Czechia,2020-02-09,0.0
Czechia,2020-02-10,0.0
Czechia,2020-02-11,0.0
Czechia,2020-02-12,0.0
Czechia,2020-02-13,0.0
Czechia,2020-02-14,0.0
Czechia,2020-02-15,0.0
Czechia,2020-02-16,0.0
Czechia,2020-02-17,0.0
Czechia,2020-02-18,0.0
Czechia,2020-02-19,0.0
Czechia,2020-02-20,0.0
Czechia,2020-02-21,0.0
Czechia,2020-02-22,0.0
Czechia,2020-02-23,0.0
Czechia,2020-02-24,0.0
Czechia,2020-02-25,0.0
Czechia,2020-02-26,0.0
Czechia,2020-02-27,0.0
Czechia,2020-02-28,0.0
Czechia,2020-02-29,0.0
Czechia,2020-03-01,3.0
Czechia,2020-03-02,3.0
Czechia,2020-03-03,5.0
Czechia,2020-03-04,8.0
Czechia,2020-03-05,12.0
Czechia,2020-03-06,18.0
Czechia,2020-03-07,19.0
Czechia,2020-03-08,31.0
Czechia,2020-03-09,31.0
Czechia,2020-03-10,41.0
Czechia,2020-03-11,91.0
Czechia,2020-03-12,94.0
Czechia,2020-03-13,141.0
Czechia,2020-03-14,189.0
Czechia,2020-03-15,253.0
Czechia,2020-03-16,298.0
Czechia,2020-03-17,396.0
Czechia,2020-03-18,464.0
Czechia,2020-03-19,694.0
Czechia,2020-03-20,833.0
Czechia,2020-03-21,995.0
Czechia,2020-03-22,1120.0
Czechia,2020-03-23,1236.0
Czechia,2020-03-24,1394.0
Czechia,2020-03-25,1654.0
Czechia,2020-03-26,1925.0
Czechia,2020-03-27,2279.0
Czechia,2020-03-28,2631.0
Czechia,2020-03-29,2817.0
Czechia,2020-03-30,3001.0
Czechia,2020-03-31,3308.0
Czechia,2020-04-01,3508.0
Czechia,2020-04-02,3858.0
Czechia,2020-04-03,4091.0
Czechia,2020-04-04,4472.0
Czechia,2020-04-05,4587.0
Denmark,2020-01-22,0.0
Denmark,2020-01-23,0.0
Denmark,2020-01-24,0.0
Denmark,2020-01-25,0.0
Denmark,2020-01-26,0.0
Denmark,2020-01-27,0.0
Denmark,2020-01-28,0.0
Denmark,2020-01-29,0.0
Denmark,2020-01-30,0.0
Denmark,2020-01-31,0.0
Denmark,2020-02-01,0.0
Denmark,2020-02-02,0.0
Denmark,2020-02-03,0.0
Denmark,2020-02-04,0.0
Denmark,2020-02-05,0.0
Denmark,2020-02-06,0.0
Denmark,2020-02-07,0.0
Denmark,2020-02-08,0.0
Denmark,2020-02-09,0.0
Denmark,2020-02-10,0.0
Denmark,2020-02-11,0.0
Denmark,2020-02-12,0.0
Denmark,2020-02-13,0.0
Denmark,2020-02-14,0.0
Denmark,2020-02-15,0.0
Denmark,2020-02-16,0.0
Denmark,2020-02-17,0.0
Denmark,2020-02-18,0.0
Denmark,2020-02-19,0.0
Denmark,2020-02-20,0.0
Denmark,2020-02-21,0.0
Denmark,2020-02-22,0.0
Denmark,2020-02-23,0.0
Denmark,2020-02-24,0.0
Denmark,2020-02-25,0.0
Denmark,2020-02-26,0.0
Denmark,2020-02-27,1.0
Denmark,2020-02-28,1.0
Denmark,2020-02-29,3.0
Denmark,2020-03-01,4.0
Denmark,2020-03-02,4.0
Denmark,2020-03-03,6.0
Denmark,2020-03-04,11.0
Denmark,2020-03-05,11.0
Denmark,2020-03-06,24.0
Denmark,2020-03-07,24.0
Denmark,2020-03-08,37.0
Denmark,2020-03-09,92.0
Denmark,2020-03-10,264.0
Denmark,2020-03-11,444.0
Denmark,2020-03-12,617.0
Denmark,2020-03-13,804.0
Denmark,2020-03-14,836.0
Denmark,2020-03-15,875.0
Denmark,2020-03-16,933.0
Denmark,2020-03-17,1025.0
Denmark,2020-03-18,1116.0
Denmark,2020-03-19,1225.0
Denmark,2020-03-20,1337.0
Denmark,2020-03-21,1420.0
Denmark,2020-03-22,1514.0
Denmark,2020-03-23,1572.0
Denmark,2020-03-24,1718.0
Denmark,2020-03-25,1862.0
Denmark,2020-03-26,2023.0
Denmark,2020-03-27,2200.0
Denmark,2020-03-28,2366.0
Denmark,2020-03-29,2564.0
Denmark,2020-03-30,2755.0
Denmark,2020-03-31,3039.0
Denmark,2020-04-01,3290.0
Denmark,2020-04-02,3573.0
Denmark,2020-04-03,3946.0
Denmark,2020-04-04,4269.0
Denmark,2020-04-05,4561.0
Diamond Princess,2020-01-22,0.0
Diamond Princess,2020-01-23,0.0
Diamond Princess,2020-01-24,0.0
Diamond Princess,2020-01-25,0.0
Diamond Princess,2020-01-26,0.0
Diamond Princess,2020-01-27,0.0
Diamond Princess,2020-01-28,0.0
Diamond Princess,2020-01-29,0.0
Diamond Princess,2020-01-30,0.0
Diamond Princess,2020-01-31,0.0
Diamond Princess,2020-02-01,0.0
Diamond Princess,2020-02-02,0.0
Diamond Princess,2020-02-03,0.0
Diamond Princess,2020-02-04,0.0
Diamond Princess,2020-02-05,0.0
Diamond Princess,2020-02-06,0.0
Diamond Princess,2020-02-07,61.0
Diamond Princess,2020-02-08,61.0
Diamond Princess,2020-02-09,64.0
Diamond Princess,2020-02-10,135.0
Diamond Princess,2020-02-11,135.0
Diamond Princess,2020-02-12,175.0
Diamond Princess,2020-02-13,175.0
Diamond Princess,2020-02-14,218.0
Diamond Princess,2020-02-15,285.0
Diamond Princess,2020-02-16,355.0
Diamond Princess,2020-02-17,454.0
Diamond Princess,2020-02-18,542.0
Diamond Princess,2020-02-19,621.0
Diamond Princess,2020-02-20,634.0
Diamond Princess,2020-02-21,634.0
Diamond Princess,2020-02-22,634.0
Diamond Princess,2020-02-23,691.0
Diamond Princess,2020-02-24,691.0
Diamond Princess,2020-02-25,691.0
Diamond Princess,2020-02-26,705.0
Diamond Princess,2020-02-27,705.0
Diamond Princess,2020-02-28,705.0
Diamond Princess,2020-02-29,705.0
Diamond Princess,2020-03-01,705.0
Diamond Princess,2020-03-02,705.0
Diamond Princess,2020-03-03,706.0
Diamond Princess,2020-03-04,706.0
Diamond Princess,2020-03-05,706.0
Diamond Princess,2020-03-06,706.0
Diamond Princess,2020-03-07,706.0
Diamond Princess,2020-03-08,706.0
Diamond Princess,2020-03-09,706.0
Diamond Princess,2020-03-10,706.0
Diamond Princess,2020-03-11,706.0
Diamond Princess,2020-03-12,706.0
Diamond Princess,2020-03-13,706.0
Diamond Princess,2020-03-14,706.0
Diamond Princess,2020-03-15,706.0
Diamond Princess,2020-03-16,706.0
Diamond Princess,2020-03-17,706.0
Diamond Princess,2020-03-18,712.0
Diamond Princess,2020-03-19,712.0
Diamond Princess,2020-03-20,712.0
Diamond Princess,2020-03-21,712.0
Diamond Princess,2020-03-22,712.0
Diamond Princess,2020-03-23,712.0
Diamond Princess,2020-03-24,712.0
Diamond Princess,2020-03-25,712.0
Diamond Princess,2020-03-26,712.0
Diamond Princess,2020-03-27,712.0
Diamond Princess,2020-03-28,712.0
Diamond Princess,2020-03-29,712.0
Diamond Princess,2020-03-30,712.0
Diamond Princess,2020-03-31,712.0
Diamond Princess,2020-04-01,712.0
Diamond Princess,2020-04-02,712.0
Diamond Princess,2020-04-03,712.0
Diamond Princess,2020-04-04,712.0
Diamond Princess,2020-04-05,712.0
Djibouti,2020-01-22,0.0
Djibouti,2020-01-23,0.0
Djibouti,2020-01-24,0.0
Djibouti,2020-01-25,0.0
Djibouti,2020-01-26,0.0
Djibouti,2020-01-27,0.0
Djibouti,2020-01-28,0.0
Djibouti,2020-01-29,0.0
Djibouti,2020-01-30,0.0
Djibouti,2020-01-31,0.0
Djibouti,2020-02-01,0.0
Djibouti,2020-02-02,0.0
Djibouti,2020-02-03,0.0
Djibouti,2020-02-04,0.0
Djibouti,2020-02-05,0.0
